,pregunta,opciones,respuesta,argumento,referencia
265,Un'azienda sta valutando la migrazione da locale al cloud AWS. Il team IT dell'azienda deve alleggerire il supporto del carico di lavoro. Cosa dovrebbe fare il team IT per raggiungere questo obiettivo?,"R. Utilizza i servizi gestiti AWS per effettuare il provisioning, eseguire e supportare l'infrastruttura aziendale.
B. Integrare gli aggiornamenti hardware nel calendario operativo per garantire la disponibilità.
C. Utilizzare Amazon Elastic Container Service (Amazon ECS) su istanze Amazon EC2.
D. Provvedere a un provisioning eccessivo della capacità di elaborazione per eventi stagionali e picchi di traffico per evitare tempi di inattività.","R. Utilizza i servizi gestiti AWS per effettuare il provisioning, eseguire e supportare l'infrastruttura aziendale.","Il team IT dovrebbe utilizzare i servizi gestiti AWS per eseguire il provisioning, eseguire e supportare l'infrastruttura aziendale. I servizi gestiti AWS forniscono servizi infrastrutturali completamente gestiti, altamente disponibili e scalabili. Questi servizi sono progettati per scaricare le responsabilità operative di provisioning, esecuzione e dimensionamento dell'infrastruttura. Ciò consentirà al team IT di concentrarsi su attività di maggior valore come lo sviluppo di applicazioni, mentre AWS si prenderà cura dell'infrastruttura sottostante. I servizi gestiti possono includere Amazon RDS, Amazon Elasticsearch Service, Amazon DynamoDB, Amazon SNS e molti altri.",https://docs.aws.amazon.com/activatedservices/latest/userguide/what-is-ams.html
266,Qual è il vantaggio derivante dall'utilizzo del computing serverless AWS?,"R. La distribuzione e la gestione dell'applicazione non sono necessarie.
B. La sicurezza dell'applicazione sarà completamente gestita da AWS.
C. Il monitoraggio e la registrazione non sono necessari.
D. La gestione dell'infrastruttura viene affidata ad AWS.",D. La gestione dell'infrastruttura viene affidata ad AWS.,"Uno dei principali vantaggi derivanti dall'utilizzo del serverless computing di AWS è che la gestione dell'infrastruttura viene scaricata su AWS. Ciò significa che il cliente non deve preoccuparsi del provisioning o della gestione di server o altre risorse infrastrutturali. L'attenzione può invece essere rivolta alla creazione e alla distribuzione di applicazioni. AWS gestisce l'infrastruttura sottostante, inclusi server, storage e rete, e fornisce scalabilità e disponibilità automatiche.",https://aws.amazon.com/serverless/
267,Una società prevede di lanciare un'applicazione che verrà eseguita in più località negli Stati Uniti. L'azienda deve identificare le due regioni AWS in cui l'applicazione può operare al prezzo più basso. Quale servizio o funzionalità AWS dovrebbe utilizzare l'azienda per determinare le regioni che offrono il prezzo più basso?,"A. Esplora costi
B. Budget AWS
C. Consulente affidabile di AWS
D. Calcolatore dei prezzi AWS",D. Calcolatore dei prezzi AWS,"Il calcolatore dei prezzi AWS è il servizio o la funzionalità AWS che consente all'azienda di stimare il costo di gestione di risorse, servizi e applicazioni in diverse regioni AWS. Utilizzando il calcolatore dei prezzi AWS, l'azienda può inserire le risorse e le configurazioni richieste per la propria applicazione e quindi confrontare i costi di esecuzione in diverse regioni AWS. Ciò aiuterà l'azienda a identificare le regioni che offrono il prezzo più basso per le loro specifiche esigenze applicative.",https://calcolatrice.aws/#/
268,Quale approccio migliorerà la sicurezza di un utente su AWS?,"R. Utilizza distribuzioni Multi-AZ con Amazon RDS.
B. Creare un'architettura ibrida utilizzando AWS Direct Connect.
C. Monitorare le informazioni specifiche dell'applicazione con AWS X-Ray.
D. Crittografare i dati utilizzando AWS Key Management Service (AWS KMS).",D. Crittografare i dati utilizzando AWS Key Management Service (AWS KMS).,"L'utilizzo di AWS Key Management Service (AWS KMS) per crittografare i dati migliora la sicurezza dell'utente su AWS. AWS KMS è un servizio gestito che consente agli utenti di creare e controllare le chiavi di crittografia utilizzate per crittografare i dati archiviati nei servizi o nelle applicazioni AWS. Crittografando i dati, anche in caso di accesso non autorizzato ai dati, questi rimangono protetti e illeggibili senza la chiave di crittografia appropriata. Ciò aggiunge un ulteriore livello di sicurezza ai dati sensibili e garantisce la riservatezza e l'integrità dei dati.",https://aws.amazon.com/kms/features/
269,Quale servizio o strumento AWS è associato a un'istanza Amazon EC2 e funge da firewall virtuale per controllare il traffico in entrata e in uscita?,"R. AWS WAF
B. Scudo AWS
C. Elenco di controllo dell'accesso alla rete (ACL)
D. Gruppo di sicurezza",D. Gruppo di sicurezza,"Un gruppo di sicurezza funge da firewall virtuale per le tue istanze EC2 per controllare il traffico in entrata e in uscita. Le regole in entrata controllano il traffico in entrata nella tua istanza, mentre le regole in uscita controllano il traffico in uscita dalla tua istanza. Quando avvii un'istanza, puoi specificare uno o più gruppi di sicurezza. Se non specifichi un gruppo di sicurezza, Amazon EC2 utilizza il gruppo di sicurezza predefinito per il VPC. Puoi aggiungere regole a ciascun gruppo di sicurezza che consentono il traffico da o verso le istanze associate.",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ec2-security-groups.html
270,"Un'azienda desidera migrare il proprio server database Microsoft SQL Server locale sul cloud AWS. L'azienda ha deciso di utilizzare le istanze Amazon EC2 per eseguire questo database. Quale delle seguenti società è responsabile della gestione, secondo il modello di responsabilità condivisa di AWS?","A. Hypervisor EC2
B. Patch di sicurezza del sistema operativo ospite
C. Connettività di rete del server host
D. Contratto sul livello del servizio (SLA) di uptime per le istanze EC2",B. Patch di sicurezza del sistema operativo ospite,"Secondo il modello di responsabilità condivisa di AWS, la società è responsabile delle attività relative al sistema operativo guest, che includono patch di sicurezza, aggiornamenti software e altre configurazioni all'interno del sistema operativo in esecuzione sulle istanze Amazon EC2. AWS è responsabile dell'infrastruttura sottostante, come l'hypervisor EC2 e la connettività di rete fisica del server host. Anche il contratto sul livello del servizio (SLA) di uptime per le istanze EC2 è gestito da AWS.",https://aws.amazon.com/compliance/shared-responsibility-model/
271,Uno sviluppatore desidera distribuire un'applicazione su un servizio basato su container. Il servizio deve fornire e gestire automaticamente le istanze di backend. Il servizio deve fornire solo le risorse necessarie. Quale servizio AWS soddisferà questi requisiti?,"A. Amazon EC2
B. Amazon Lightsail
C. Servizio Amazon Elastic Kubernetes (Amazon EKS)
D.AWS Fargate",D.AWS Fargate,AWS Fargate è un motore di elaborazione serverless con pagamento in base al consumo che ti consente di concentrarti sulla creazione di applicazioni senza gestire i server. AWS Fargate è compatibile sia con Amazon Elastic Container Service (ECS) che con Amazon Elastic Kubernetes Service (EKS).,https://aws.amazon.com/fargate/
272,Quali attività richiedono l'utilizzo dell'utente root dell'account AWS? (Scegline due.),"A. Modifica di un piano AWS Support
B. Modifica di un tipo di istanza Amazon EC2
C. Raggruppamento delle risorse in AWS Systems Manager
D. Esecuzione di applicazioni in Amazon Elastic Kubernetes Service (Amazon EKS)
E. Chiusura di un account AWS","A. Modifica di un piano AWS Support.
E. Chiusura di un account AWS","A. Modifica di un piano AWS Support: l'utente root dell'account AWS dispone delle autorizzazioni per modificare il piano AWS Support associato all'account. Questo può essere fatto accedendo alla Console di gestione AWS, navigando nel Centro di supporto e selezionando il piano appropriato. E. Chiusura di un account AWS: l'utente root dell'account AWS dispone delle autorizzazioni per chiudere un account AWS. Questa è un'azione permanente e non può essere annullata, eliminerà tutte le risorse associate all'account, inclusi tutti i dati e le configurazioni. Prima di chiudere l'account, l'utente root deve assicurarsi che sia stato eseguito il backup di tutte le risorse e che tutte le autorizzazioni o chiavi di accesso necessarie siano state revocate. Questa operazione può essere eseguita tramite Console di gestione AWS, pagina AWS Support.",https://docs.aws.amazon.com/accounts/latest/reference/root-user-tasks.html
273,Quale servizio AWS consente il disaccoppiamento e il dimensionamento delle applicazioni?,"A. Amazon Simple Queue Service (Amazon SQS)
B. Avamposti AWS
C.Amazon S3
D. Servizio di posta elettronica semplice di Amazon (Amazon SES)",A. Amazon Simple Queue Service (Amazon SQS),Amazon SQS offre ai clienti un modo semplice e affidabile per disaccoppiare e connettere insieme componenti (microservizi) utilizzando le code.,https://aws.amazon.com/sqs/#:~:text=Amazon%20SQS%20fornisce%20a%20simple%20and%20reliable%20way%20for%20customers%20to%20depair%20and%20connect%20components%20( microservizi)%20insieme%20utilizzando%20code.
274,Quale delle seguenti opzioni descrive alcune delle funzionalità principali di Amazon S3?,"R. Amazon S3 è un servizio di storage a blocchi ad alte prestazioni progettato per l'utilizzo con Amazon EC2.
B. Amazon S3 è un servizio di storage di oggetti che fornisce prestazioni, sicurezza, scalabilità e disponibilità dei dati di alto livello.
C. Amazon S3 è un sistema di storage di file completamente gestito, altamente affidabile e scalabile, accessibile tramite il protocollo SMB standard del settore.
D. Amazon S3 è un NFS elastico scalabile e completamente gestito da utilizzare con i servizi cloud AWS e le risorse locali.","B. Amazon S3 è un servizio di storage di oggetti che fornisce prestazioni, sicurezza, scalabilità e disponibilità dei dati di alto livello.","Amazon Simple Storage Service (Amazon S3) è un servizio di storage di oggetti che offre scalabilità, disponibilità dei dati, sicurezza e prestazioni leader del settore. I clienti di ogni dimensione e settore possono archiviare e proteggere qualsiasi quantità di dati praticamente per qualsiasi caso d'uso, come data lake, applicazioni native del cloud e app mobili. Con classi di storage convenienti e funzionalità di gestione di facile utilizzo, puoi ottimizzare i costi, organizzare i dati e configurare controlli di accesso ottimizzati per soddisfare specifici requisiti aziendali, organizzativi e di conformità.",https://aws.amazon.com/s3/#:~:text=Amazon%20Simple%20Storage e%20compliance%20requisiti.
275,In che modo la fatturazione consolidata aiuta a ridurre i costi per un'azienda che dispone di più account AWS?,"R. Aggrega l'utilizzo tra gli account in modo che l'azienda possa raggiungere prima le soglie di sconto sul volume.
B. Offre uno sconto aggiuntivo del 5% sugli acquisti di tutte le istanze riservate anticipate.
C. Fornisce una fattura di fatturazione semplificata che l'azienda può elaborare più rapidamente rispetto a una fattura standard.
D. Offre ai rivenditori AWS la possibilità di fatturare ai propri clienti l'utilizzo.",R. Aggrega l'utilizzo tra gli account in modo che l'azienda possa raggiungere prima le soglie di sconto sul volume.,"La fatturazione consolidata ti consente di avere una visione combinata dei costi AWS sostenuti da tutti gli account del tuo dipartimento o della tua azienda, nonché di ottenere un report dettagliato sui costi per ogni singolo account AWS associato al tuo conto di pagamento. La fatturazione consolidata può anche ridurre i costi complessivi poiché l'utilizzo cumulativo di tutti i tuoi account potrebbe aiutarti a raggiungere più rapidamente livelli di volume a basso prezzo.","https://aws.amazon.com/about-aws/whats-new/2010/02/09/announcing-consolidated-billing-for-aws-accounts/#:~:text=Consolidated%20Billing%20enables,tiers% 20in più%20rapidamente."
276,Un'azienda desidera proteggere la propria applicazione Web consumer utilizzando SSL/TLS per crittografare il traffico. Quale servizio AWS può utilizzare l'azienda per raggiungere questo obiettivo?,"R. AWS WAF
B. Scudo AWS
C. Amazon VPC
D. Gestore certificati AWS (ACM)",D. Gestore certificati AWS (ACM),"Utilizza AWS Certificate Manager (ACM) per fornire, gestire e distribuire certificati SSL/TLS pubblici e privati ​​da utilizzare con i servizi AWS e le risorse connesse interne. ACM elimina il lungo processo manuale di acquisto, caricamento e rinnovo dei certificati SSL/TLS.",https://aws.amazon.com/certificate-manager/#:~:text=Use%20AWS%20Certificate%20Manager%20(ACM)%20to%20provision%2C%20manage%2C%20and%20deploy%20public%20and %20certificati%20SSL/TLS%20privati%20per%20utilizza%20con%20servizi%20AWS%20e%20le%20risorse%20interne%20connesse.%20ACM%20rimuove%20il%20tempo%2Dconsumando%20processo%20manuale%20di%20acquisto%2C% 20caricamento%2C%20e%20rinnovo%20SSL/TLS%20certificati.
277,Quali dei seguenti sono i vantaggi del passaggio al cloud AWS? (Scegline due.),"R. Gli utenti possono implementare tutti i servizi AWS in pochi secondi.
B. AWS si assume tutta la responsabilità per la sicurezza dell'infrastruttura e delle applicazioni.
C. Gli utenti sperimentano una maggiore velocità e agilità.
D. Gli utenti beneficiano di enormi economie di scala.
E. Gli utenti possono spostare l'hardware dal proprio data center al cloud AWS.","C. Gli utenti sperimentano una maggiore velocità e agilità.
D. Gli utenti beneficiano di enormi economie di scala.","Il passaggio al cloud AWS offre maggiore velocità e agilità poiché gli utenti possono eseguire il provisioning e scalare rapidamente le risorse, consentendo una distribuzione più rapida delle applicazioni e riducendo il time-to-market. AWS opera su larga scala, il che consente loro di fornire soluzioni economicamente vantaggiose. Ciò consente agli utenti di beneficiare di notevoli risparmi sui costi rispetto all'esecuzione dell'infrastruttura in sede.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/six-advantages-of-cloud-computing.html
278,"Un'azienda archivia i file di configurazione in un bucket Amazon S3. A questi file di configurazione devono accedere le applicazioni in esecuzione su istanze Amazon EC2. Secondo le best practice di sicurezza di AWS, come dovrebbe l'azienda concedere le autorizzazioni per consentire alle applicazioni di accedere al bucket S3?","R. Utilizzare le chiavi di accesso dell'utente root dell'account AWS.
B. Utilizzare l'ID della chiave di accesso AWS e la chiave di accesso segreta EC2.
C. Utilizzare un ruolo IAM con le autorizzazioni necessarie.
D. Attivare l'autenticazione a più fattori (MFA) e il controllo delle versioni sul bucket S3.",C. Utilizzare un ruolo IAM con le autorizzazioni necessarie.,"Le best practice sulla sicurezza AWS consigliano di utilizzare i ruoli IAM per concedere autorizzazioni alle risorse AWS, inclusi i bucket S3. Collegando un ruolo IAM alle istanze EC2, le applicazioni in esecuzione su tali istanze possono accedere in modo sicuro al bucket S3 senza dover utilizzare direttamente chiavi di accesso o credenziali. Questo approccio fornisce un modo più sicuro e gestibile per concedere l'accesso alle risorse AWS dalle istanze EC2.",https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html
279,Un'azienda ha bisogno di un servizio AWS che monitori continuamente l'account AWS dell'azienda per rilevare attività sospette. Il servizio deve avere la capacità di avviare azioni automatizzate contro le minacce identificate nei risultati sulla sicurezza. Quale servizio soddisferà questi requisiti?,"R. Consulente affidabile di AWS
B. Detective di Amazon
C. Ispettore di Amazon
D. Amazon GuardDuty",D. Amazon GuardDut,Amazon GuardDuty è un servizio di rilevamento delle minacce che monitora continuamente i tuoi account e carichi di lavoro AWS per attività dannose e fornisce risultati dettagliati sulla sicurezza per visibilità e risoluzione.,https://aws.amazon.com/guardduty/
280,Un'azienda desidera analizzare i dati degli utenti in streaming e rispondere alle domande dei clienti in tempo reale. Quale servizio AWS può soddisfare questi requisiti?,"R. Amazon QuickSight
B. Redshift di Amazon
C.Amazon Kinesis Data Analytics
D. Pipeline di dati AWS",C.Amazon Kinesis Data Analytics,"\Con Amazon Kinesis Data Streams puoi creare applicazioni personalizzate che elaborano o analizzano flussi di dati per esigenze specializzate. Puoi aggiungere vari tipi di dati come flussi di clic, log di applicazioni e social media a un flusso di dati Kinesis da centinaia di migliaia di origini. In pochi secondi, i dati saranno disponibili per la lettura e l'elaborazione dei dati dallo stream.",https://aws.amazon.com/kinesis/data-streams/faqs/?nc=sn&loc=6&refid=fc81dabe-57e1-4c46-8d33-cfd3acf1ef08
281,Chi può creare e gestire le chiavi di accesso per un utente root dell'account AWS?,"A. Il proprietario dell'account AWS
B. Un utente IAM con autorizzazioni di amministratore
C. Utenti IAM all'interno di un gruppo designato
D. Un utente IAM con il ruolo richiesto",A. Il proprietario dell'account AWS,"Solo l'utente root dell'account AWS dispone delle autorizzazioni per creare e gestire le chiavi di accesso per l'account AWS. Gli utenti IAM, anche quelli con autorizzazioni amministrative, non possono gestire le chiavi di accesso per l'utente root. Si consiglia di evitare di utilizzare l'utente root per le attività quotidiane e di creare invece utenti IAM con autorizzazioni appropriate per gestire le risorse e le chiavi di accesso. Ciò segue il principio del privilegio minimo e migliora la sicurezza dell'account AWS.",https://docs.aws.amazon.com/IAM/latest/UserGuide/id_root-user.html
282,Quale servizio AWS può aiutare un'azienda a rilevare un'interruzione dei server del proprio sito Web e reindirizzare gli utenti a server alternativi?,"R. Amazon CloudFront
B. Amazon GuardDuty
C. Route 53 dell'Amazzonia
D. Consulente affidabile di AWS",C. Route 53 dell'Amazzonia,Amazon Route 53 è un servizio Web DNS (Domain Name System) altamente disponibile e scalabile. Può essere utilizzato per rilevare un'interruzione dei server del sito Web di un'azienda e reindirizzare gli utenti a server alternativi attraverso l'uso di controlli di integrità e politiche di routing di failover. Può anche essere utilizzato per indirizzare gli utenti verso la posizione ottimale per una distribuzione più rapida dei contenuti utilizzando il routing geografico.,https://aws.amazon.com/about-aws/whats-new/2013/02/11/announcing-dns-failover-for-route-53/
283,"Un'applicazione Web è ospitata su AWS utilizzando un Elastic Load Balancer, più istanze Amazon EC2 e Amazon RDS. Quali misure di sicurezza ricadono sotto la responsabilità di AWS? (Scegline due.)","A. Esecuzione di una scansione antivirus sulle istanze EC2
B. Protezione dallo spoofing IP e dallo sniffing dei pacchetti
C. Installazione delle patch di sicurezza più recenti sull'istanza RDS
D. Crittografia della comunicazione tra le istanze EC2 e Elastic Load Balancer
E. Configurazione di un gruppo di sicurezza e di un elenco di controllo degli accessi alla rete (NACL) per le istanze EC2","B. Protezione dallo spoofing IP e dallo sniffing dei pacchetti
C. Installazione delle patch di sicurezza più recenti sull'istanza RDS","Periodicamente, Amazon RDS esegue la manutenzione sulle risorse Amazon RDS. La manutenzione nella maggior parte dei casi comporta aggiornamenti dell'hardware sottostante dell'istanza database, del sistema operativo sottostante o della versione del motore del database. Gli aggiornamenti al sistema operativo avvengono molto spesso per problemi di sicurezza e dovrebbero essere eseguiti il ​​prima possibile. Alcuni elementi di manutenzione richiedono che Amazon RDS disponga l'istanza database offline per un breve periodo. Gli elementi di manutenzione che richiedono che una risorsa sia offline includono il sistema operativo richiesto o le patch del database. L'applicazione delle patch richieste viene pianificata automaticamente solo per le patch correlate alla sicurezza e all'affidabilità dell'istanza. Tali patch si verificano raramente (in genere una volta ogni pochi mesi) e raramente richiedono più di una frazione della finestra di manutenzione.",https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_UpgradeDBInstance.Maintenance.html
284,Quale dei seguenti è un principio di progettazione del Canone di architettura AWS per l'eccellenza operativa nel cloud AWS?,"R. Diventa globale in pochi minuti.
B. Apportare cambiamenti frequenti, piccoli e reversibili.
C. Implementare una solida base di gestione delle identità e degli accessi.
D. Smettere di spendere soldi per l'infrastruttura hardware per le operazioni dei data center.","B. Apportare cambiamenti frequenti, piccoli e reversibili.","Apporta modifiche frequenti, piccole e reversibili: progetta i carichi di lavoro per consentire l'aggiornamento regolare dei componenti. Apporta modifiche con piccoli incrementi che possono essere annullati in caso di fallimento (senza influire sui clienti quando possibile).",https://wa.aws.amazon.com/wellarchitected/2020-07-02T19-33-23/wat.pillar.operativeExcellence.en.html
285,Quale servizio AWS fornisce consigli intelligenti per migliorare la qualità del codice e identificare le righe di codice più costose di un'applicazione?,"R. Amazon CodeGuru
B.AWS CodeStar
C. AWS CodeCommit
D. AWS CodeDeploy",R. Amazon CodeGuru,"CodeGuru ha due componenti: Amazon CodeGuru Security e Amazon CodeGuru Profiler. CodeGuru Security è uno strumento basato sull'apprendimento automatico (ML) e sull'analisi dei programmi che rileva le vulnerabilità della sicurezza nel codice Java, Python e JavaScript. CodeGuru Security esegue inoltre la scansione delle credenziali hardcoded. CodeGuru Profiler ottimizza le prestazioni delle applicazioni in esecuzione in produzione e identifica le righe di codice più costose, riducendo significativamente i costi operativi.",https://aws.amazon.com/codeguru/faqs/
286,Un'azienda desidera espandersi da una regione AWS a una seconda regione AWS. Cosa deve fare l’azienda per espandersi nella seconda Regione?,"R. Contatta un account manager AWS per firmare un nuovo contratto.
B. Spostare una zona di disponibilità nella seconda regione.
C. Iniziare a distribuire le risorse nella seconda regione.
D. Scarica la Console di gestione AWS per la seconda regione.",C. Iniziare a distribuire le risorse nella seconda regione.,"Per espandersi in una seconda regione AWS, l'azienda deve iniziare a distribuire risorse in quella regione. Le regioni AWS sono posizioni geografiche separate in cui sono ospitati i servizi AWS. Ciascuna regione è isolata dalle altre regioni ed è composta da più zone di disponibilità. Distribuendo le risorse in una seconda regione, l'azienda può ottenere elevata disponibilità e funzionalità di disaster recovery, nonché avvicinare le proprie applicazioni agli utenti finali in diverse aree geografiche.",https://docs.aws.amazon.com/emr/latest/ManagementGuide/emr-plan-region.html
287,Quale servizio AWS fornisce storage che può essere montato su più istanze Amazon EC2?,"R. Amazon WorkSpaces
B. Amazon Elastic File System (Amazon EFS)
C. Servizio di migrazione del database AWS (AWS DMS)
D. AWS Snowball Edge",B. Amazon Elastic File System (Amazon EFS),"Amazon Elastic File System (Amazon EFS) è un servizio di archiviazione di file scalabile, completamente gestito e nativo per il cloud fornito da AWS. Fornisce un file system semplice e scalabile che può essere montato su più istanze Amazon EC2. Ciò significa che più istanze EC2 all'interno dello stesso VPC possono condividere lo stesso file system, consentendo loro di accedere e modificare i file contemporaneamente. Amazon EFS è adatto per casi d'uso che richiedono storage di file condiviso su più istanze, come sistemi di gestione dei contenuti, hosting Web e ambienti di sviluppo.",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/Storage.html
288,Un'azienda deve distribuire le applicazioni nel cloud AWS il più rapidamente possibile. L'azienda deve inoltre ridurre al minimo la complessità legata alla gestione delle risorse AWS. Quale servizio AWS dovrebbe utilizzare l'azienda per soddisfare questi requisiti?,"A. Configurazione AWS
B. AWS Elastic Beanstalk
C. Amazon EC2
D. Amazon Personalizza",B. AWS Elastic Beanstalk,"AWS Elastic Beanstalk rende ancora più semplice per gli sviluppatori distribuire e gestire rapidamente le applicazioni nel cloud AWS. Gli sviluppatori caricano semplicemente la loro applicazione ed Elastic Beanstalk gestisce automaticamente i dettagli di distribuzione del provisioning della capacità, del bilanciamento del carico, della scalabilità automatica e del monitoraggio dello stato delle applicazioni.",https://aws.amazon.com/elasticbeanstalk/faqs/
289,Un'azienda dispone di una serie di database archiviati in sede. L'azienda desidera portare con sé le licenze Microsoft SQL Server esistenti quando sposta i database per l'esecuzione su istanze Amazon EC2. Quale opzione di acquisto di istanze EC2 dovrebbe utilizzare l'azienda per soddisfare questi requisiti?,"A. Istanze dedicate
B. Istanze riservate
C. Host dedicati
D. Istanze Spot",C. Host dedicati,"Gli host dedicati sono server fisici con capacità di istanze EC2 dedicati a un account AWS specifico. Quando utilizzi host dedicati, hai il controllo completo sull'host, inclusa la possibilità di trasferire le licenze software esistenti legate al server, come Microsoft SQL Server, ed eseguirle su queste istanze dedicate. Utilizzando gli host dedicati, puoi sfruttare le licenze Microsoft SQL Server esistenti e mantenere la conformità ai requisiti di licenza durante l'esecuzione dei database su istanze EC2 nel cloud AWS.",https://aws.amazon.com/windows/resources/licensing/
290,Quale dei seguenti è un modo per utilizzare i gruppi Amazon EC2 Auto Scaling per scalare la capacità nel cloud AWS?,"R. Ridimensionare automaticamente il numero di istanze EC2 in entrata o in uscita, in base alla domanda.
B. Utilizza istanze EC2 serverless.
C. Aumentare o ridurre automaticamente le dimensioni delle istanze EC2 in base alla domanda.
D. Trasferire le risorse CPU inutilizzate tra istanze EC2.","R. Ridimensionare automaticamente il numero di istanze EC2 in entrata o in uscita, in base alla domanda.","I gruppi Amazon EC2 Auto Scaling ti consentono di ridimensionare automaticamente il numero di istanze Amazon Elastic Compute Cloud (EC2) nella tua applicazione in entrata o in uscita, in risposta ai cambiamenti nella domanda per la tua applicazione. Ciò aiuta a garantire di avere il numero corretto di istanze in esecuzione per gestire il traffico verso la tua applicazione. È possibile configurare Auto Scaling per utilizzare gli allarmi CloudWatch per determinare quando ridimensionare il numero di istanze e può anche essere configurato per ridimensionarsi in base a una pianificazione. Questo può essere fatto creando policy che aumentano o diminuiscono il numero di istanze, in base ai parametri CloudWatch, alla pianificazione o anche utilizzando un parametro personalizzato.",https://docs.aws.amazon.com/autoscaling/ec2/userguide/what-is-amazon-ec2-auto-scaling.html
291,"Un'azienda ha scoperto un accesso non autorizzato alle risorse nel suo data center locale. Dopo un'indagine, la società ha scoperto che le richieste provenivano da una risorsa ospitata su AWS. Quale team AWS deve contattare l'azienda per segnalare questo problema?","A. Team del servizio clienti AWS
B. Team di vendita AWS
C. Team AWS sugli abusi
D. Team di supporto tecnico AWS",C. Team AWS sugli abusi,"Se un'azienda scopre un accesso non autorizzato o un abuso proveniente da una risorsa ospitata su AWS, deve contattare il team AWS Abuse. Il team Abusi gestisce le segnalazioni di comportamenti inappropriati, incidenti di sicurezza e altre potenziali violazioni della Policy di utilizzo accettabile di AWS (AUP). Indagheranno sul problema e intraprenderanno le azioni appropriate per affrontare la situazione.",https://aws.amazon.com/premiumsupport/knowledge-center/report-aws-abuse/
292,Quali dei seguenti sono aspetti del modello di responsabilità condivisa di AWS? (Scegline due.),"R. La gestione della configurazione dei dispositivi dell'infrastruttura è a carico del cliente.
B. Per Amazon S3, AWS gestisce il livello dell'infrastruttura, i sistemi operativi e le piattaforme.
C. AWS è responsabile della protezione dell'infrastruttura cloud fisica.
D. AWS è responsabile della formazione dei dipendenti del cliente sui prodotti e servizi AWS.
E. Per Amazon EC2, AWS è responsabile della manutenzione del sistema operativo guest.","B. Per Amazon S3, AWS gestisce il livello dell'infrastruttura, i sistemi operativi e le piattaforme.
C. AWS è responsabile della protezione dell'infrastruttura cloud fisica.","Nel modello di responsabilità condivisa di AWS, la responsabilità della sicurezza e della gestione è condivisa tra AWS e il cliente. AWS si occupa dell'infrastruttura, dei sistemi operativi e delle piattaforme sottostanti per servizi come Amazon S3. Tuttavia, i clienti sono responsabili dell'utilizzo sicuro di questi servizi, della configurazione dei controlli di accesso e della gestione dei propri dati. Inoltre, AWS è responsabile della sicurezza fisica e della protezione dell'infrastruttura cloud, mentre i clienti sono responsabili della configurazione e della gestione delle proprie applicazioni e dati.","https://aws.amazon.com/compliance/shared-responsibility-model/#:~:text=AWS%20responsibility%20%E2%80%9CSecurity%20of%20the,that%20run%20AWS%20Cloud%20services"
293,"Un'azienda ha bisogno di indicazioni in tempo reale per seguire le best practice di AWS per risparmiare denaro, migliorare le prestazioni del sistema e colmare le lacune di sicurezza. Quale servizio AWS dovrebbe utilizzare l'azienda?","A. Amazon GuardDuty
B. Consulente affidabile di AWS
C. Console di gestione AWS
D. Responsabile dei sistemi AWS",B. Consulente affidabile di AWS,"AWS Trusted Advisor è un servizio che fornisce indicazioni in tempo reale per aiutare i clienti a seguire le best practice di AWS. Offre consigli in aree quali l'ottimizzazione dei costi, il miglioramento delle prestazioni, i miglioramenti della sicurezza e la tolleranza agli errori. Trusted Advisor monitora continuamente il tuo ambiente AWS e fornisce informazioni utili per risparmiare denaro, migliorare le prestazioni del sistema e colmare le lacune di sicurezza in base alle best practice di AWS.",https://aws.amazon.com/premiumsupport/technology/trusted-advisor/
294,Un'azienda desidera organizzare i propri utenti in modo che possa concedere autorizzazioni agli utenti come gruppo. Quale servizio o strumento AWS può utilizzare l'azienda per soddisfare questo requisito?,"A. Gruppi di sicurezza
B. AWS Identity and Access Management (IAM)
C. Gruppi di risorse
D. AWS Security Hub",B. AWS Identity and Access Management (IAM),"AWS Identity and Access Management (IAM) è un servizio che consente all'azienda di controllare e gestire l'accesso alle risorse AWS. IAM consente all'azienda di creare e gestire utenti, gruppi e ruoli e di concedere autorizzazioni a tali gruppi e ruoli. Ciò consente all'azienda di concedere autorizzazioni a un gruppo di utenti, anziché dover concedere autorizzazioni individualmente a ciascun utente. Con IAM, l'azienda può creare utenti e gruppi IAM e quindi concedere autorizzazioni a tali gruppi utilizzando le policy. Ciò consente all'azienda di concedere autorizzazioni a un insieme di utenti come gruppo, il che aiuta a semplificare il processo di gestione dell'accesso alle risorse.",https://docs.aws.amazon.com/organizations/latest/userguide/orgs_permissions_overview.html
