,pregunta,opciones,respuesta,argumento,referencia
244,"Ein Unternehmen verfügt über bestehende Softwarelizenzen, die es zu AWS bringen möchte, aber das Lizenzmodell erfordert die Lizenzierung physischer Kerne. Wie kann das Unternehmen diese Anforderung in der AWS Cloud erfüllen?","A. Starten Sie eine Amazon EC2-Instanz mit Standardmandantenverhältnis.
B. Starten Sie eine Amazon EC2-Instanz auf einem dedizierten Host.
C. Erstellen Sie eine On-Demand-Kapazitätsreservierung.
D. Kaufen Sie dedizierte reservierte Instanzen.",B. Starten Sie eine Amazon EC2-Instanz auf einem dedizierten Host.,"Mit Amazon EC2 Dedicated Hosts können Sie Ihre berechtigten Softwarelizenzen von Anbietern wie Microsoft und Oracle auf Amazon EC2 verwenden, sodass Sie die Flexibilität und Kosteneffizienz der Verwendung Ihrer eigenen Lizenzen erhalten, jedoch mit der Ausfallsicherheit, Einfachheit und Elastizität von AWS. Ein Amazon EC2 Dedicated Host ist ein physischer Server, der vollständig für Ihre Nutzung reserviert ist, sodass Sie bei der Erfüllung der Compliance-Anforderungen Ihres Unternehmens helfen können.",https://aws.amazon.com/ec2/dedicated-hosts/
245,"Ein Unternehmen verfügt über eine komplexe AWS-Architektur. Das Unternehmen benötigt die Unterstützung eines engagierten technischen Fachmanns, der Strategien zu Vorfällen, Kompromissen, Support und Risikomanagement vorschlagen kann. Welcher AWS-Supportplan bietet den erforderlichen Support?","A. AWS Business Support
B. AWS Enterprise Support
C. AWS-Entwicklerunterstützung
D. AWS-Basissupport",B. AWS Enterprise Support,"1. eine komplexe AWS-Architektur. 2. benötigt Unterstützung von einem engagierten technischen Fachmann, der Strategien zu Vorfällen, Kompromissen, Support und Risikomanagement vorschlagen kann.",https://aws.amazon.com/premiumsupport/plans/
246,Welcher der folgenden Vorteile bietet die AWS Cloud den Benutzern?,"A. Benutzer müssen nicht mehr über die Kapazitätsanforderungen der Infrastruktur raten.
B. Benutzer senken ihre variablen Kosten, indem sie das alleinige Eigentum an der IT-Hardware behalten.
C. Benutzer behalten die Kontrolle über die zugrunde liegende Hardware der IT-Infrastruktur.
D. Benutzer behalten die Kontrolle über Betriebssysteme für verwaltete Dienste.",A. Benutzer müssen nicht mehr über die Kapazitätsanforderungen der Infrastruktur raten.,"Hören Sie auf, über die Kapazität zu spekulieren – Schluss mit Spekulationen über den Kapazitätsbedarf Ihrer Infrastruktur. Wenn Sie vor der Bereitstellung einer Anwendung eine Kapazitätsentscheidung treffen, sitzen Sie oft entweder auf teuren ungenutzten Ressourcen oder haben mit begrenzter Kapazität zu kämpfen. Mit Cloud Computing verschwinden diese Probleme. Sie können auf so viel oder so wenig Kapazität zugreifen, wie Sie benötigen, und bei Bedarf mit nur wenigen Minuten Vorankündigung nach oben oder unten skalieren.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/six-advantages-of-cloud-computing.html
247,Welche AWS-Services können AWS WAF zum Schutz vor häufigen Web-Angriffen nutzen? (Wähle zwei.),"A. Amazon Route 53
B. Amazon CloudFront
C. AWS Transfer-Familie
D. AWS Site-to-Site VPN
E. Amazon API Gateway","B. Amazon CloudFront.
E. Amazon API Gateway","AWS WAF kann auf Amazon CloudFront, dem Application Load Balancer (ALB), Amazon API Gateway und AWS AppSync bereitgestellt werden. Als Teil von Amazon CloudFront kann es Teil Ihres Content Distribution Network (CDN) sein und Ihre Ressourcen und Inhalte an den Edge-Standorten schützen. Als Teil des Application Load Balancer kann es Ihre Ursprungs-Webserver schützen, die hinter den ALBs laufen. Als Teil von Amazon API Gateway kann es dabei helfen, Ihre REST-APIs zu sichern und zu schützen. Als Teil von AWS AppSync kann es dabei helfen, Ihre GraphQL-APIs zu sichern und zu schützen.","https://aws.amazon.com/waf/faqs/#:~:text=What%20services%20does%20AWS%20WAF,content%20at%20the%20Edge%20locations."
248,Welche Kontrollen werden im Rahmen des AWS-Modells der gemeinsamen Verantwortung gemeinsam genutzt? (Wähle zwei.),"A. Sensibilisierung und Schulung
B. Patchen von Amazon RDS
C. Konfigurationsmanagement
D. Physische und Umgebungskontrollen
E. Dienst- und Kommunikationsschutz oder -sicherheit","A. Sensibilisierung und Schulung.
C. Konfigurationsmanagement","Gemeinsame Kontrollen – Kontrollen, die sowohl für die Infrastrukturebene als auch für die Kundenebene gelten, jedoch in völlig unterschiedlichen Kontexten oder Perspektiven. Bei einer gemeinsamen Kontrolle stellt AWS die Anforderungen an die Infrastruktur bereit und der Kunde muss im Rahmen seiner Nutzung der AWS-Dienste seine eigene Kontrollimplementierung bereitstellen. Beispiele hierfür sind: Patch-Management – ​​AWS ist für das Patchen und Beheben von Fehlern in der Infrastruktur verantwortlich, während Kunden für das Patchen ihres Gastbetriebssystems und ihrer Anwendungen verantwortlich sind. Konfigurationsmanagement – ​​AWS verwaltet die Konfiguration seiner Infrastrukturgeräte, aber ein Kunde ist für die Konfiguration seiner eigenen Gastbetriebssysteme, Datenbanken und Anwendungen verantwortlich. Sensibilisierung und Schulung – AWS schult AWS-Mitarbeiter, aber ein Kunde muss seine eigenen Mitarbeiter schulen.",https://aws.amazon.com/compliance/shared-responsibility-model/?nc1=h_ls
249,"Ein Unternehmen verwaltet globale Anwendungen, die statische IP-Adressen erfordern. Welcher AWS-Service würde es dem Unternehmen ermöglichen, die Verfügbarkeit und Leistung seiner Anwendungen zu verbessern?","A. Amazon CloudFront
B. AWS Global Accelerator
C. Amazon S3-Übertragungsbeschleunigung
D. Amazon API Gateway",B. AWS Global Accelerator,"AWS Global Accelerator ist ein Service, der die Verfügbarkeit und Leistung von Anwendungen verbessert, indem er das globale AWS-Netzwerk nutzt, um den Datenverkehr basierend auf dem Standort und Zustand der Endpunkte des Kunden zum optimalen AWS-Endpunkt zu leiten. Es stellt statische IP-Adressen bereit, die als Anycast-IP-Adressen fungieren und so sicherstellen, dass Clients immer zum nächsten fehlerfreien Endpunkt weitergeleitet werden. Dies trägt dazu bei, die Latenz zu reduzieren, die Anwendungsverfügbarkeit zu verbessern und die globale Leistung der Anwendungen zu steigern.","https://aws.amazon.com/global-accelerator/faqs/#:~:text=A%3A%20AWS%20Global%20Accelerator%20bietet,AWS%20Regions%2C%20to%20improve%20Redundanz"
250,Welche der folgenden sind AWS-Rechendienste? (Wähle zwei.),"A. Amazon Lightsail
B. AWS-Systemmanager
C. AWS CloudFormation
D. AWS Batch
E. Amazon Inspektor","A. Amazon Lightsail.
D. AWS Batch","A. Amazon Lightsail ist ein vereinfachter Rechendienst, der virtuelle private Server (VPS) mit vorkonfigurierten Betriebssystemen und Anwendungen bietet. Es ist für eine einfache Einrichtung konzipiert und eignet sich für kleine bis mittlere Arbeitslasten. D. AWS Batch ist ein vollständig verwalteter Dienst, der es Entwicklern, Wissenschaftlern und Ingenieuren ermöglicht, Batch-Computing-Workloads jeder Größenordnung einfach und effizient auf AWS auszuführen. Es stellt dynamisch die optimale Menge und Art der Rechenressourcen (z. B. CPU- oder speicheroptimierte Instanzen) bereit, basierend auf dem Volumen und den spezifischen Ressourcenanforderungen der übermittelten Batch-Jobs.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/compute-services.html
251,"Ein Unternehmen muss über Ereignisse berichten, die die spezifischen AWS-Dienste betreffen, die das Unternehmen nutzt. Welchen AWS-Service oder welche AWS-Ressource kann das Unternehmen mit Amazon CloudWatch nutzen, um diese Anforderung zu erfüllen?","A. Amazon Inspektor
B. AWS Personal Health Dashboard
C. AWS Trusted Advisor
D. AWS CloudTrail-Protokolle",D. AWS CloudTrail-Protokolle,"AWS CloudTrail-Protokolle bieten eine Aufzeichnung aller im AWS-Konto vorgenommenen Anmeldeereignisse und API-Aufrufe der AWS Management Console. CloudTrail-Protokolle können verwendet werden, um über Ereignisse zu berichten, die bestimmte AWS-Dienste betreffen, die ein Unternehmen nutzt. Das Unternehmen kann CloudTrail-Protokolle mit Amazon CloudWatch verwenden, um bestimmte Aktivitäten in seiner AWS-Umgebung zu überwachen und entsprechende Warnungen zu senden.",https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudtrail-log-file-examples.html
252,Ein Unternehmen mit AWS Enterprise Support benötigt Hilfe beim Verständnis seiner monatlichen AWS-Rechnung und möchte Best Practices für die Abrechnung implementieren. Welches AWS-Tool oder welche AWS-Ressource steht zur Erreichung dieser Ziele zur Verfügung?,"A. Ressourcen-Tagging
B. AWS Concierge-Support-Team
C. AWS-Abuse-Team
D. AWS-Support",B. AWS Concierge-Support-Team,"AWS Concierge Support ist ein Vorteil, der mit AWS Enterprise Support einhergeht. Es bietet personalisierte, umfassende Unterstützung, um Unternehmenskunden bei Rechnungsanfragen, Kostenoptimierung und anderen AWS-bezogenen Fragen und Best Practices zu helfen. Das AWS-Concierge-Support-Team bietet proaktive Unterstützung, hilft Kunden, ihre monatliche AWS-Rechnung zu verstehen und bietet Anleitungen zu Best Practices für die Abrechnung, um die Kosten zu optimieren.",https://aws.amazon.com/premiumsupport/plans/enterprise/
253,"Welche der folgenden ist eine AWS-Schlüsselwertdatenbank, die in jeder Größenordnung eine konsistente Leistung im einstelligen Millisekundenbereich bietet?","A. Amazon RDS
B. Amazon Aurora
C. Amazon DynamoDB
D. Amazon Redshift",C. Amazon DynamoDB,"Amazon DynamoDB ist ein vollständig verwalteter, hoch skalierbarer Schlüsselwert-Datenbankdienst, der in jeder Größenordnung eine konsistente Leistung im einstelligen Millisekundenbereich liefert. Es ermöglicht Ihnen das Speichern und Abrufen beliebiger Datenmengen und bedient jede Ebene des Anforderungsverkehrs. DynamoDB verteilt die Daten und den Datenverkehr für eine Tabelle automatisch auf eine ausreichende Anzahl von Servern, um die vom Kunden angegebene Anforderungskapazität und die gespeicherte Datenmenge zu verarbeiten und gleichzeitig eine konsistente und schnelle Leistung aufrechtzuerhalten. Amazon RDS, Amazon Aurora und Amazon Redshift sind ebenfalls AWS-Dienste, aber sie sind keine Schlüsselwert-Datenbankdienste, sondern relationale Datenbankdienste, ein Postgres-kompatibler relationaler Datenbankdienst bzw. ein Data Warehousing-Dienst.",https://aws.amazon.com/dynamodb/
254,"Ein Unternehmen entwickelt eine neue Node.js-Anwendung. Die Anwendung muss über eine skalierbare NoSQL-Datenbank verfügen, um der steigenden Nachfrage gerecht zu werden, da die Anwendung immer beliebter wird. Welcher AWS-Service erfüllt die Anforderungen an die Datenbank?","A. Amazon Aurora Serverless
B. Amazon ElastiCache
C. Amazon DynamoDB
D. Amazon Redshift",C. Amazon DynamoDB,"Amazon DynamoDB ist ein vollständig verwalteter NoSQL-Datenbankdienst, der von AWS bereitgestellt wird. Es ist auf hohe Skalierbarkeit ausgelegt und kann seine Kapazität automatisch an die sich ändernden Anforderungen von Anwendungen anpassen. DynamoDB bietet in jeder Größenordnung eine konsistente Latenz im einstelligen Millisekundenbereich und eignet sich daher gut für Anwendungen, die auch bei zunehmender Beliebtheit und Nachfrage einen Zugriff auf Daten mit geringer Latenz erfordern. Darüber hinaus repliziert DynamoDB Daten automatisch über mehrere Availability Zones hinweg, um eine hohe Verfügbarkeit und Haltbarkeit sicherzustellen.",https://aws.amazon.com/dynamodb/
255,"Ein Unternehmen möchte eine komplette Entwicklungs- und Continuous-Delivery-Toolchain zum Codieren, Erstellen, Testen und Bereitstellen von Code einrichten. Welcher AWS-Service erfüllt diese Anforderungen?","A. Amazon CodeGuru
B. AWS CodeStar
C. AWS CodeCommit
D. AWS CodeDeploy",B. AWS CodeStar,"AWS CodeStar ist ein vollständig verwalteter Service, der Ihnen die schnelle Entwicklung, Erstellung und Bereitstellung von Anwendungen auf AWS ermöglicht. Es bietet eine vorkonfigurierte Continuous-Delivery-Toolchain mit Integrationen für verschiedene AWS-Services wie AWS CodeCommit für Quellcode-Repositorys, AWS CodeBuild zum Erstellen von Code, AWS CodePipeline für Continuous Delivery und AWS CodeDeploy für automatisierte Bereitstellungen. Mit AWS CodeStar können Sie eine komplette Entwicklungs- und Continuous-Delivery-Toolchain zum einfachen Codieren, Erstellen, Testen und Bereitstellen von Code einrichten.",https://docs.aws.amazon.com/codestar/latest/userguide/welcome.html
256,"Welcher Service ermöglicht es Kunden, API-Aufrufe in ihren AWS-Konten zu überwachen?","A. AWS CloudTrail
B. AWS Trusted Advisor
C. Amazon Inspektor
D. AWS-Röntgen",A. AWS CloudTrail,"Sie können CloudTrail verwenden, um API-Aufrufe zu überwachen, die von Diensten durchgeführt werden, die in ACM integriert sind. Weitere Informationen zur Verwendung von CloudTrail finden Sie im AWS CloudTrail-Benutzerhandbuch. Die folgenden Beispiele zeigen die Protokolltypen, die abhängig von den AWS-Ressourcen, auf denen Sie das ACM-Zertifikat bereitstellen, generiert werden können.",https://docs.aws.amazon.com/acm/latest/userguide/ct-lated.html
257,"Ein Unternehmen verlegt seinen Sitz und muss eine verschlüsselte Verbindung zu AWS herstellen. Welcher AWS-Service hilft, diese Anforderung zu erfüllen?","A. AWS VPN
B. Amazon Route 53
C. Amazon API Gateway
D. Amazon Connect",A. AWS VPN,"AWS Client VPN verwendet das sichere TLS VPN-Tunnelprotokoll, um den Datenverkehr zu verschlüsseln. Ein einzelner VPN-Tunnel endet an jedem Client-VPN-Endpunkt und bietet Benutzern Zugriff auf alle AWS- und lokalen Ressourcen.",https://aws.amazon.com/vpn/features/
258,"Ein Unternehmen benötigt eine stabile und vorhersehbare Leistung seiner Amazon EC2-Instanzen zu möglichst geringen Kosten. Das Unternehmen benötigt außerdem die Fähigkeit, Ressourcen zu skalieren, um sicherzustellen, dass ihm die richtigen Ressourcen zur richtigen Zeit zur Verfügung stehen. Welcher AWS-Service oder welche AWS-Ressource erfüllt diese Anforderungen?","A. Amazon CloudWatch
B. Application Load Balancer
C. AWS Batch
D. Amazon EC2 Auto Scaling",D. Amazon EC2 Auto Scaling,"Amazon EC2 Auto Scaling ist ein Dienst, mit dem Sie die Anzahl der Amazon EC2-Instances in Ihrer Flotte je nach Bedarf automatisch anpassen können. Es hilft Ihnen, eine stabile und vorhersehbare Leistung aufrechtzuerhalten, indem die Anzahl der Instanzen basierend auf konfigurierten Richtlinien automatisch nach oben oder unten skaliert wird. Bei erhöhtem Bedarf kann EC2 Auto Scaling weitere Instanzen hinzufügen und bei sinkendem Bedarf Instanzen entfernen, um die Kosten zu optimieren. Auf diese Weise können Sie sicherstellen, dass Ihnen die richtigen Ressourcen zur richtigen Zeit zur Verfügung stehen, ohne dass unnötige Kosten entstehen. EC2 Auto Scaling ist ein leistungsstarkes Tool zur Optimierung von Leistung und Kosten bei dynamischen und variablen Workloads.",https://aws.amazon.com/autoscaling/
259,"Durch welche Maßnahme wird eine Dokumentation bereitgestellt, die einem Unternehmen bei der Beurteilung hilft, ob seine Nutzung der AWS Cloud mit den lokalen Regulierungsstandards vereinbar ist?","A. Ausführen von Amazon GuardDuty
B. Verwendung von AWS Artifact
C. Erstellen eines AWS-Supporttickets
D. Auswertung von AWS CloudTrail-Protokollen",B. Verwendung von AWS Artifact,"AWS Artifact ist Ihre zentrale Anlaufstelle für Compliance-bezogene Informationen, die für Sie wichtig sind. Es bietet On-Demand-Zugriff auf Sicherheits- und Compliance-Berichte von AWS und ISVs, die ihre Produkte auf AWS Marketplace verkaufen.",https://aws.amazon.com/artifact/
260,Ein Unternehmen möchte eine kostengünstige Option für die Ausführung seiner Anwendungen in einer Amazon EC2-Instanz für kurze Zeiträume. Die Anwendungen können unterbrochen werden. Welcher EC2-Instance-Typ erfüllt diese Anforderungen?,"A. Spot-Instanzen
B. On-Demand-Instanzen
C. Reservierte Instanzen
D. Dedizierte Instanzen",A. Spot-Instanzen,"Spot-Instances sind eine kostengünstige Wahl, wenn Sie flexibel festlegen können, wann Ihre Anwendungen ausgeführt werden und ob Ihre Anwendungen unterbrochen werden können. Spot-Instances eignen sich beispielsweise gut für Datenanalysen, Batch-Jobs, Hintergrundverarbeitung und optionale Aufgaben.",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-spot-instances.html
261,"Ein Einzelhandelsunternehmen entwickelt eine neue mobile App. Das Unternehmen prüft, ob die App in einem lokalen Rechenzentrum oder in der AWS Cloud erstellt werden soll. Welche der folgenden Vorteile bietet die Erstellung dieser App in der AWS Cloud? (Wähle zwei.)","A. Ein hoher Vorabinvestitionsaufwand und niedrige variable Kosten
B. Erhöhte Geschwindigkeit beim Ausprobieren neuer Projekte
C. Vollständige Kontrolle über die physische Sicherheit der Infrastruktur
D. Flexibilität zur Skalierung innerhalb von Minuten, wenn die Anwendung beliebter wird
E. Möglichkeit, die spezifischen Rechenzentren auszuwählen, die die Anwendungsserver hosten","B. Erhöhte Geschwindigkeit beim Ausprobieren neuer Projekte.
D. Flexibilität zur Skalierung innerhalb von Minuten, wenn die Anwendung beliebter wird","B. Erhöhte Geschwindigkeit beim Ausprobieren neuer Projekte: In der AWS Cloud können Sie schnell die erforderlichen Ressourcen bereitstellen und mit der Arbeit an neuen Projekten beginnen, ohne physische Hardware beschaffen oder auf die Einrichtungszeit warten zu müssen, was schnelleres Experimentieren und Entwickeln ermöglicht. D. Flexibilität zur Skalierung innerhalb von Minuten, wenn die Anwendung beliebter wird: AWS bietet die Möglichkeit, Ressourcen je nach Bedarf zu vergrößern oder zu verkleinern, sodass Sie problemlos mit einem Anstieg des Benutzerverkehrs oder der Nachfrage nach Ihrer Anwendung umgehen können, ohne sich über Hardwareeinschränkungen Gedanken machen zu müssen oder Kapazitätsplanung. Diese Skalierbarkeit trägt dazu bei, den Benutzern auch in Spitzenzeiten ein reibungsloses Erlebnis zu gewährleisten.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/six-advantages-of-cloud-computing.html
262,"Ein Entwickler arbeitet an der Verbesserung von Anwendungen bei AWS. Der Entwickler benötigt einen Dienst, der GitHub-basierten Code, Repositorys und Versionskontrollen sicher hosten kann. Welchen AWS-Service sollte der Entwickler nutzen?","A. AWS CodeStar
B. Amazon CodeGuru
C. AWS CodeCommit
D. AWS CodePipeline",C. AWS CodeCommit,"AWS CodeCommit ist ein sicherer, hoch skalierbarer, vollständig verwalteter Quellcodeverwaltungsdienst, der private Git-Repositorys hostet.",https://aws.amazon.com/codecommit/
263,Was ist eine AWS-Region?,"A. Eine breite Palette globaler, cloudbasierter Produkte, die Rechenleistung, Speicher und Datenbanken umfassen
B. Ein physischer Standort auf der ganzen Welt, an dem Rechenzentren geclustert sind
C. Ein oder mehrere separate Rechenzentren mit redundanter Stromversorgung, Netzwerk und Konnektivität
D. Ein Dienst, den Entwickler zum Erstellen von Anwendungen verwenden, die den Benutzern Latenzen im einstelligen Millisekundenbereich liefern","B. Ein physischer Standort auf der ganzen Welt, an dem Rechenzentren geclustert sind","Eine AWS-Region (Amazon Web Services) ist ein physischer Standort auf der ganzen Welt, an dem Rechenzentren geclustert sind. AWS ist in mehreren geografischen Regionen auf der ganzen Welt tätig, von denen jede mehrere Availability Zones umfasst. Jede Region ist völlig unabhängig und so konzipiert, dass sie von den anderen isoliert ist. Das bedeutet, dass jede Region völlig eigenständig ist und über ihre eigene Infrastruktur, Sicherheit und Verfügbarkeitszonen verfügt. Durch die Nutzung mehrerer Regionen können Kunden den Standort auswählen, der ihren Anforderungen in Bezug auf Latenz, Compliance und andere Faktoren am besten entspricht.",https://aws.amazon.com/about-aws/global-infrastructure/regions_az/?nc1=h_ls
264,"Welcher AWS-Vorteil ermöglicht es Benutzern, eine Cloud-Infrastruktur bereitzustellen, die aus mehreren geografischen Regionen besteht, die durch ein Netzwerk mit geringer Latenz, hohem Durchsatz und Redundanz verbunden sind?","A. Skaleneffekte
B. Sicherheit
C. Elastizität
D. Globale Reichweite",D. Globale Reichweite,"Globale Reichweite ist ein AWS-Vorteil, der es Benutzern ermöglicht, Cloud-Infrastruktur in mehreren geografischen Regionen bereitzustellen, die durch ein Netzwerk mit geringer Latenz, hohem Durchsatz und Redundanz verbunden sind. AWS verfügt über ein riesiges globales Netzwerk von Rechenzentren und Edge-Standorten, die es Benutzern ermöglichen, Ressourcen näher an Endbenutzern und Kunden bereitzustellen, wodurch Latenzzeiten reduziert und die Leistung von Anwendungen und Diensten weltweit verbessert werden. Diese globale Infrastruktur bietet außerdem Redundanz und Hochverfügbarkeit und stellt sicher, dass Benutzer auch bei Ausfällen oder Ausfällen in einer bestimmten Region auf ihre Ressourcen und Dienste zugreifen können.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/global-infrastructure.html
265,"Ein Unternehmen erwägt eine Migration von On-Premise in die AWS Cloud. Das IT-Team des Unternehmens muss die Unterstützung für die Arbeitslast auslagern. Was sollte das IT-Team tun, um dieses Ziel zu erreichen?","A. Verwenden Sie AWS Managed Services, um die Unternehmensinfrastruktur bereitzustellen, auszuführen und zu unterstützen.
B. Hardware-Aktualisierungen in den Betriebskalender einbauen, um die Verfügbarkeit sicherzustellen.
C. Verwenden Sie Amazon Elastic Container Service (Amazon ECS) auf Amazon EC2-Instances.
D. Überdimensionierte Rechenkapazität für saisonale Ereignisse und Verkehrsspitzen, um Ausfallzeiten zu verhindern.","A. Verwenden Sie AWS Managed Services, um die Unternehmensinfrastruktur bereitzustellen, auszuführen und zu unterstützen.","Das IT-Team sollte AWS Managed Services nutzen, um die Unternehmensinfrastruktur bereitzustellen, auszuführen und zu unterstützen. AWS Managed Services bieten vollständig verwaltete, hochverfügbare und skalierbare Infrastrukturdienste. Diese Dienste sollen die betrieblichen Verantwortlichkeiten für die Bereitstellung, den Betrieb und die Skalierung der Infrastruktur entlasten. Dadurch kann sich das IT-Team auf höherwertige Aufgaben wie die Anwendungsentwicklung konzentrieren, während AWS sich um die zugrunde liegende Infrastruktur kümmert. Zu den verwalteten Diensten können Amazon RDS, Amazon Elasticsearch Service, Amazon DynamoDB, Amazon SNS und viele andere gehören.",https://docs.aws.amazon.com/managedservices/latest/userguide/what-is-ams.html
266,Welchen Vorteil bietet die Verwendung von AWS Serverless Computing?,"A. Anwendungsbereitstellung und -verwaltung sind nicht erforderlich.
B. Die Anwendungssicherheit wird vollständig von AWS verwaltet.
C. Überwachung und Protokollierung sind nicht erforderlich.
D. Die Verwaltung der Infrastruktur wird an AWS ausgelagert.",D. Die Verwaltung der Infrastruktur wird an AWS ausgelagert.,"Einer der Hauptvorteile der Verwendung von AWS Serverless Computing besteht darin, dass die Verwaltung der Infrastruktur auf AWS verlagert wird. Das bedeutet, dass sich der Kunde nicht um die Bereitstellung oder Verwaltung von Servern oder anderen Infrastrukturressourcen kümmern muss. Stattdessen kann der Schwerpunkt auf dem Erstellen und Bereitstellen von Anwendungen liegen. AWS verwaltet die zugrunde liegende Infrastruktur, einschließlich Server, Speicher und Netzwerk, und sorgt für automatische Skalierung und Verfügbarkeit.",https://aws.amazon.com/serverless/
267,"Ein Unternehmen plant die Einführung einer Anwendung, die an mehreren Standorten in den Vereinigten Staaten ausgeführt werden soll. Das Unternehmen muss die beiden AWS-Regionen identifizieren, in denen die Anwendung zum niedrigsten Preis betrieben werden kann. Welchen AWS-Service oder welche AWS-Funktion sollte das Unternehmen nutzen, um die Regionen zu ermitteln, die den niedrigsten Preis bieten?","A. Kosten-Explorer
B. AWS-Budgets
C. AWS Trusted Advisor
D. AWS-Preisrechner",D. AWS-Preisrechner,"Der AWS-Preisrechner ist der AWS-Dienst oder die AWS-Funktion, die es dem Unternehmen ermöglicht, die Kosten für den Betrieb von Ressourcen, Diensten und Anwendungen in verschiedenen AWS-Regionen abzuschätzen. Mithilfe des AWS-Preisrechners kann das Unternehmen die erforderlichen Ressourcen und Konfigurationen für seine Anwendung eingeben und dann die Kosten für den Betrieb in verschiedenen AWS-Regionen vergleichen. Dies wird dem Unternehmen dabei helfen, die Regionen zu identifizieren, die den niedrigsten Preis für ihre spezifischen Anwendungsanforderungen bieten.",https://calculator.aws/#/
268,Welcher Ansatz erhöht die Sicherheit eines Benutzers auf AWS?,"A. Verwenden Sie Multi-AZ-Bereitstellungen mit Amazon RDS.
B. Erstellen Sie eine Hybridarchitektur mithilfe von AWS Direct Connect.
C. Überwachen Sie anwendungsspezifische Informationen mit AWS X-Ray.
D. Verschlüsseln Sie Daten mithilfe des AWS Key Management Service (AWS KMS).",D. Verschlüsseln Sie Daten mithilfe des AWS Key Management Service (AWS KMS).,"Die Verwendung des AWS Key Management Service (AWS KMS) zum Verschlüsseln von Daten erhöht die Sicherheit eines Benutzers auf AWS. AWS KMS ist ein verwalteter Dienst, der es Benutzern ermöglicht, Verschlüsselungsschlüssel zu erstellen und zu steuern, die zum Verschlüsseln ihrer in AWS-Diensten oder -Anwendungen gespeicherten Daten verwendet werden. Durch die Verschlüsselung von Daten bleiben diese auch bei unbefugtem Zugriff geschützt und ohne den entsprechenden Verschlüsselungsschlüssel nicht lesbar. Dies verleiht sensiblen Daten eine zusätzliche Sicherheitsebene und gewährleistet die Vertraulichkeit und Integrität der Daten.",https://aws.amazon.com/kms/features/
269,Welcher AWS-Dienst oder welches AWS-Tool ist mit einer Amazon EC2-Instanz verknüpft und fungiert als virtuelle Firewall zur Kontrolle des ein- und ausgehenden Datenverkehrs?,"A. AWS WAF
B. AWS Shield
C. Netzwerkzugriffskontrollliste (ACL)
D. Sicherheitsgruppe",D. Sicherheitsgruppe,"Eine Sicherheitsgruppe fungiert als virtuelle Firewall für Ihre EC2-Instanzen, um den ein- und ausgehenden Datenverkehr zu kontrollieren. Eingehende Regeln steuern den eingehenden Datenverkehr zu Ihrer Instanz und ausgehende Regeln steuern den ausgehenden Datenverkehr von Ihrer Instanz. Wenn Sie eine Instanz starten, können Sie eine oder mehrere Sicherheitsgruppen angeben. Wenn Sie keine Sicherheitsgruppe angeben, verwendet Amazon EC2 die Standardsicherheitsgruppe für die VPC. Sie können jeder Sicherheitsgruppe Regeln hinzufügen, die Datenverkehr zu oder von den zugehörigen Instanzen zulassen.",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ec2-security-groups.html
270,"Ein Unternehmen möchte seinen lokalen Microsoft SQL Server-Datenbankserver in die AWS Cloud migrieren. Das Unternehmen hat sich entschieden, Amazon EC2-Instanzen zum Betrieb dieser Datenbank zu verwenden. Für welche der folgenden Bereiche ist das Unternehmen gemäß dem AWS-Modell der geteilten Verantwortung für die Verwaltung verantwortlich?","A. EC2-Hypervisor
B. Sicherheitspatches des Gastbetriebssystems
C. Netzwerkkonnektivität des Hostservers
D. Uptime Service Level Agreement (SLA) für die EC2-Instanzen",B. Sicherheitspatches des Gastbetriebssystems,"Gemäß dem AWS-Modell der geteilten Verantwortung ist das Unternehmen für Aufgaben im Zusammenhang mit dem Gastbetriebssystem verantwortlich, einschließlich Sicherheitspatches, Software-Updates und anderen Konfigurationen innerhalb des Betriebssystems, das auf Amazon EC2-Instanzen ausgeführt wird. AWS ist für die zugrunde liegende Infrastruktur verantwortlich, beispielsweise den EC2-Hypervisor und die physische Netzwerkkonnektivität des Hostservers. Das Uptime Service Level Agreement (SLA) für EC2-Instanzen wird ebenfalls von AWS verwaltet.",https://aws.amazon.com/compliance/shared-responsibility-model/
271,Ein Entwickler möchte eine Anwendung auf einem Container-basierten Dienst bereitstellen. Der Dienst muss die Backend-Instanzen automatisch bereitstellen und verwalten. Der Dienst muss nur die notwendigen Ressourcen bereitstellen. Welcher AWS-Service erfüllt diese Anforderungen?,"A. Amazon EC2
B. Amazon Lightsail
C. Amazon Elastic Kubernetes Service (Amazon EKS)
D. AWS Fargate",D. AWS Fargate,"AWS Fargate ist eine serverlose, nutzungsbasierte Rechenmaschine, mit der Sie sich auf die Entwicklung von Anwendungen konzentrieren können, ohne Server verwalten zu müssen. AWS Fargate ist sowohl mit Amazon Elastic Container Service (ECS) als auch mit Amazon Elastic Kubernetes Service (EKS) kompatibel.",https://aws.amazon.com/fargate/
