,pregunta,opciones,respuesta,argumento,referencia
221,"A company needs to identify personally identifiable information (PII), such as credit card numbers, from data that is stored in Amazon S3. Which AWS service should the company use to meet this requirement?","A. Amazon Inspector
B. AWS Shield
C. Amazon GuardDuty
D. Amazon Macie",D. Amazon Macie,"Amazon Macie discovers sensitive data using machine learning and pattern matching, provides visibility into data security risks, and enables automated protection against those risks.",https://aws.amazon.com/macie/
222,"Which AWS services or tools are designed to protect a workload from SQL injections, cross-site scripting, and DDoS attacks? (Choose two.)","A. VPC endpoint
B. Virtual private gateway
C. AWS Shield Standard
D. AWS Config
E. AWS WAF","C. AWS Shield Standard. 
E. AWS WAF","C. AWS Shield Standard: AWS Shield Standard is a built-in DDoS (Distributed Denial of Service) protection service provided by AWS. It helps protect applications against common and most frequently observed DDoS attacks. E. AWS WAF (Web Application Firewall): AWS WAF is a web application firewall that helps protect web applications from common web exploits, including SQL injections and cross-site scripting (XSS) attacks. It allows you to define customizable security rules to block or allow traffic based on various conditions and patterns.","https://aws.amazon.com/waf/, https://aws.amazon.com/shield/?whats-new-cards.sort-by=item.additionalFields.postDateTime&whats-new-cards.sort-order=desc"
223,A company wants to forecast future costs and usage of AWS resources based on past consumption. Which AWS service or tool will provide this forecast?,"A. AWS Cost and Usage Report
B. Amazon Forecast
C. AWS Pricing Calculator
D. Cost Explorer",D. Cost Explorer,Cost Explorer: AWS Cost Explorer provides cost and usage reporting and analysis. It includes a forecasting feature that uses historical data to project future costs and usage. This allows you to estimate and plan for future spending based on your past consumption patterns.,https://aws.amazon.com/aws-cost-management/aws-cost-explorer/
224,Which AWS services use cloud-native storage that provides replication across multiple Availability Zones by default? (Choose two.),"A. Amazon ElastiCache
B. Amazon RDS for Oracle
C. Amazon Neptune
D. Amazon DocumentDB (with MongoDB compatibility)
E. Amazon Redshift","C. Amazon Neptune. 
D. Amazon DocumentDB (with MongoDB compatibility)","C. Amazon Neptune: Amazon Neptune is a fully managed graph database service that provides high durability and availability by replicating data across multiple Availability Zones. It automatically handles the replication and failover of data to ensure data durability and minimize downtime. D. Amazon DocumentDB (with MongoDB compatibility): Amazon DocumentDB is a fully managed MongoDB-compatible document database service. It uses cloud-native storage that replicates data across multiple Availability Zones by default. This ensures high availability and durability of the data, with automatic failover in case of a failure.",https://aws.amazon.com/neptune/faqs/. https://aws.amazon.com/documentdb/faqs/. https://docs.aws.amazon.com/neptune/latest/userguide/feature-overview-storage.html. https://docs.aws.amazon.com/documentdb/latest/developerguide/replication.html
225,Which AWS services are serverless? (Choose two.),"A. AWS Fargate
B. Amazon Managed Streaming for Apache Kafka
C. Amazon EMR
D. Amazon S3
E. Amazon EC2","A. AWS Fargate. 
D. Amazon S3","A. AWS Fargate: AWS Fargate is a serverless compute engine for containers. It allows you to run containers without managing the underlying infrastructure. You only need to define your containerized application, specify resource requirements, and AWS Fargate takes care of provisioning and managing the necessary compute resources. D. Amazon S3: Amazon S3 (Simple Storage Service) is a highly scalable and durable object storage service. It is considered serverless because you can simply store and retrieve objects without the need to provision or manage any servers. You pay for the storage and data transfer you use, without worrying about server maintenance or scaling.",https://aws.amazon.com/serverless/
226,"Which task is the responsibility of AWS, according to the AWS shared responsibility model?","A. Apply guest operating system patches to Amazon EC2 instances.
B. Provide monitoring of human resources information management (HRIM) systems.
C. Perform automated backups of Amazon RDS instances.
D. Optimize the costs of running AWS services.",C. Perform automated backups of Amazon RDS instances.,"AWS is responsible for managing and maintaining the underlying infrastructure and services provided by AWS, including automated backups of managed services like Amazon RDS (Relational Database Service). AWS takes care of the operational aspects of backing up the data stored in RDS instances, ensuring data durability and availability.",https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/UsingWithRDS.html
227,A company needs to deploy a PostgreSQL database into Amazon RDS. The database must be highly available and fault tolerant. Which AWS solution should the company use to meet these requirements?,"A. Amazon RDS with a single Availability Zone
B. Amazon RDS snapshots
C. Amazon RDS with multiple Availability Zones
D. AWS Database Migration Service (AWS DMS)",C. Amazon RDS with multiple Availability Zones,"By choosing Amazon RDS with multiple Availability Zones, the company can benefit from the automatic synchronous replication of the database across multiple data centers in different Availability Zones. This setup provides redundancy and ensures that the database remains accessible even if an entire Availability Zone becomes unavailable due to a failure or outage. In such cases, Amazon RDS automatically fails over to the standby replica in another Availability Zone, minimizing downtime and ensuring high availability of the database.",https://aws.amazon.com/rds/features/multi-az/
228,A company wants to add facial identification to its user verification process on an application. Which AWS service should the company use to meet this requirement?,"A. Amazon Polly
B. Amazon Transcribe
C. Amazon Lex
D. Amazon Rekognition",D. Amazon Rekognition,"When you provide an image that contains a face, Amazon Rekognition detects the face in the image, analyzes the facial attributes of the face, and then returns a percent confidence score for the face and the facial attributes that are detected in the image.",https://docs.aws.amazon.com/rekognition/latest/dg/faces.html
229,A company wants the ability to quickly upload its applications to the AWS Cloud without needing to provision underlying resources. Which AWS service will meet these requirements?,"A. AWS CloudFormation
B. AWS Elastic Beanstalk
C. AWS CodeDeploy
D. AWS CodeCommit",B. AWS Elastic Beanstalk,"AWS Elastic Beanstalk is an easy-to-use service for deploying and scaling web applications and services developed with Java, .NET, PHP, Node.js, Python, Ruby, Go, and Docker on familiar servers such as Apache, Nginx, Passenger, and IIS. With Elastic Beanstalk, you can simply upload your code and Elastic Beanstalk will automatically handle the deployment details of capacity provisioning, load balancing, and automatic scaling of your application. You can easily monitor the performance of your application and access your application logs in the Elastic Beanstalk console, or integrate Elastic Beanstalk with other AWS services to add features such as messaging and data storage.",https://docs.aws.amazon.com/elasticbeanstalk/latest/dg/Welcome.html
230,Which AWS service monitors CPU utilization on Amazon EC2 instances?,"A. AWS CloudTrail
B. Amazon Inspector
C. AWS Config
D. Amazon CloudWatch",D. Amazon CloudWatch,"You can monitor your instances using Amazon CloudWatch, which collects and processes raw data from Amazon EC2 into readable, near real-time metrics. These statistics are recorded for a period of 15 months, so that you can access historical information and gain a better perspective on how your web application or service is performing.",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-cloudwatch.html
231,A company needs to label its AWS resources so that the company can categorize and track costs. What should the company do to meet this requirement?,"A. Use cost allocation tags.
B. Use AWS Identity and Access Management (IAM).
C. Use AWS Organizations.
D. Use the AWS Cost Management coverage report.",A. Use cost allocation tags.,"You can use tags to organize your resources, and cost allocation tags to track your AWS costs on a detailed level. After you activate cost allocation tags, AWS uses the cost allocation tags to organize your resource costs on your cost allocation report, to make it easier for you to categorize and track your AWS costs.",https://docs.aws.amazon.com/awsaccountbilling/latest/aboutv2/cost-alloc-tags.html
232,A company wants its employees to have access to virtual desktop infrastructure to securely access company-provided desktops through the employees personal devices. Which AWS service should the company use to meet these requirements?,"A. Amazon AppStream 2.0
B. AWS AppSync
C. Amazon FSx for Windows File Server
D. Amazon WorkSpaces",D. Amazon WorkSpaces,"Amazon WorkSpaces enables you to provision virtual, cloud-based Microsoft Windows, Amazon Linux, or Ubuntu Linux desktops for your users, known as WorkSpaces. WorkSpaces eliminates the need to procure and deploy hardware or install complex software. You can quickly add or remove users as your needs change. Users can access their virtual desktops from multiple devices or web browsers.",https://docs.aws.amazon.com/workspaces/latest/adminguide/amazon-workspaces.html
233,Which task can a company complete by using AWS Organizations?,"A. Track application deployment statuses globally.
B. Remove unused and underutilized AWS resources across all accounts.
C. Activate DDoS protection across all accounts.
D. Share pre-purchased Amazon EC2 resources across accounts.",B. Remove unused and underutilized AWS resources across all accounts.,B. Remove unused and underutilized AWS resources across all accounts: AWS Organizations is a management service that enables companies to consolidate multiple AWS accounts into an organization that can be centrally managed. It allows companies to manage policies and control access to resources across multiple accounts in a more efficient way. One of the key benefits of AWS Organizations is the ability to use it for cost optimization by removing unused and underutilized resources across all accounts.,"https://aws.amazon.com/organizations/, https://docs.aws.amazon.com/ram/latest/userguide/shareable.html"
234,A user has been granted permission to change their own IAM user password. Which AWS services can the user use to change the password? (Choose two.),"A. AWS Command Line Interface (AWS CLI)
B. AWS Key Management Service (AWS KMS)
C. AWS Management Console
D. AWS Resource Access Manager (AWS RAM)
E. AWS Secrets Manager","A. AWS Command Line Interface (AWS CLI). 
C. AWS Management Console","If you have been granted permission to change your own IAM user password, you can use a special page in the AWS Management Console to do this. You can also use the AWS CLI or AWS API.",https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_user-change-own.html
235,A company needs to run an application on Amazon EC2 instances. The instances cannot be interrupted at any time. The company needs an instance purchasing option that requires no long-term commitment or upfront payment. Which instance purchasing option will meet these requirements MOST cost-effectively?,"A. On-Demand Instances
B. Spot Instances
C. Dedicated Hosts
D. Reserved Instances",A. On-Demand Instances,"We recommend that you use On-Demand Instances for applications with short-term, irregular workloads that cannot be interrupted.",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ec2-on-demand-instances.html
236,A company uses Amazon EC2 instances to run its web application. The company uses On-Demand Instances and Spot Instances. The company needs to visualize its monthly spending on both types of instances. Which AWS service or feature will meet this requirement?,"A. AWS Cost Explorer
B. AWS Budgets
C. Amazon CloudWatch
D. AWS Cost Categories",A. AWS Cost Explorer,"AWS Cost Explorer has an easy-to-use interface that lets you visualize, understand, and manage your AWS costs and usage over time.",https://aws.amazon.com/aws-cost-management/aws-cost-explorer/
237,Which task can a user complete by using AWS Identity and Access Management (IAM)?,"A. Validate JSON syntax from an application configuration file.
B. Analyze logs from an Amazon API Gateway call.
C. Filter traffic to or from an Amazon EC2 instance.
D. Grant permissions to applications that run on Amazon EC2 instances.",D. Grant permissions to applications that run on Amazon EC2 instances.,"You can grant different permissions to different people for different resources. For example, you might allow some users complete access to Amazon Elastic Compute Cloud (Amazon EC2), Amazon Simple Storage Service (Amazon S3), Amazon DynamoDB, Amazon Redshift, and other AWS services. For other users, you can allow read-only access to just some S3 buckets, or permission to administer just some EC2 instances, or to access your billing information but nothing else.",https://docs.aws.amazon.com/IAM/latest/UserGuide/introduction.html
238,A company needs to generate reports for business intelligence and operational analytics on petabytes of semistructured and structured data. These reports are produced from standard SQL queries on data that is in an Amazon S3 data lake. Which AWS service provides the ability to analyze this data?,"A. Amazon RDS
B. Amazon Neptune
C. Amazon DynamoDB
D. Amazon Redshift",D. Amazon Redshift,"Amazon Redshift uses SQL to analyze structured and semi-structured data across data warehouses, operational databases, and data lakes, using AWS-designed hardware and machine learning to deliver the best price performance at any scale.",https://aws.amazon.com/redshift/
239,A system automatically recovers from failure when a company launches its workload on the AWS Cloud services platform. Which pillar of the AWS Well-Architected Framework does this situation demonstrate?,"A. Cost optimization
B. Operational excellence
C. Performance efficiency
D. Reliability",D. Reliability,"In AWS, various services and features, such as Auto Scaling, Amazon RDS Multi-AZ, and Amazon S3 versioning, contribute to improving the reliability of workloads by automatically recovering from failures and maintaining high availability. By leveraging these AWS services, companies can design and build applications that are fault-tolerant and resilient to outages and disruptions.",https://wa.aws.amazon.com/wellarchitected/2020-07-02T19-33-23/wat.pillar.reliability.en.html
240,Which of the following describes AWS Local Zones?,"A. A cluster of data centers in one geographic location
B. A site used by Amazon CloudFront to cache frequently accessed content
C. An extension of an AWS Region to more granular locations
D. One or more data centers with redundant power and networking",C. An extension of an AWS Region to more granular locations,"AWS Local Zones allow you to use select AWS services, like compute and storage services, closer to more end-users, providing them very low latency access to the applications running locally. AWS Local Zones are also connected to the parent region via Amazon’s redundant and very high bandwidth private network, giving applications running in AWS Local Zones fast, secure, and seamless access to the rest of AWS services.",https://aws.amazon.com/about-aws/global-infrastructure/localzones/faqs/
241,A retail company is migrating its IT infrastructure applications from on premises to the AWS Cloud. Which costs will the company eliminate with this migration? (Choose two.),"A. Cost of data center operations
B. Cost of application licensing
C. Cost of marketing campaigns
D. Cost of physical server hardware
E. Cost of network management","A. Cost of data center operations. 
D. Cost of physical server hardware","A. Cost of data center operations: Running and maintaining an on-premises data center can be expensive due to various factors like power, cooling, space, and personnel required to manage the data center facility. With AWS Cloud, the company can use the shared infrastructure and pay-as-you-go pricing model, which eliminates the need to operate and maintain a data center. D. Cost of physical server hardware: On-premises IT infrastructure requires purchasing and maintaining physical server hardware. With AWS Cloud, the company can use virtualized instances provided by AWS, and the underlying hardware is managed by AWS. This reduces the need for upfront hardware purchases and maintenance costs.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/six-advantages-of-cloud-computing.html
242,What is a benefit of moving to the AWS Cloud in terms of improving time to market?,"A. Decreased deployment speed
B. Increased application security
C. Increased business agility
D. Increased backup capabilities",C. Increased business agility,"Moving to the AWS Cloud can significantly improve time to market for companies. AWS provides a wide range of services and features that enable businesses to rapidly deploy and scale applications, reducing the time it takes to bring new products and services to market. With AWS, companies can quickly provision resources, automate processes, and leverage managed services, allowing them to focus more on innovation and less on infrastructure management.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/six-advantages-of-cloud-computing.html
243,Which of the following are characteristics of a serverless application that runs in the AWS Cloud? (Choose two.),"A. Users must manually configure Amazon EC2 instances.
B. Users have a choice of operating systems.
C. The application has built-in fault tolerance.
D. Users can run Amazon EC2 Spot Instances.
E. The application can scale based on demand.","C. The application has built-in fault tolerance. 
E. The application can scale based on demand.","C. The application has built-in fault tolerance: AWS takes care of managing the underlying infrastructure and provides built-in fault tolerance. For example, services like AWS Lambda and Amazon DynamoDB automatically replicate data and handle failures without the need for users to manage these aspects. E. The application can scale based on demand: Serverless applications can automatically scale based on the incoming workload. Services like AWS Lambda and Amazon API Gateway automatically handle scaling to accommodate varying traffic patterns without any manual intervention.","https://aws.amazon.com/serverless/#:~:text=Serverless%20on%20AWS&text=AWS%20offers%20technologies%20for%20running,increase%20agility%20and%20optimize%20costs"
244,"A company has existing software licenses that it wants to bring to AWS, but the licensing model requires licensing physical cores. How can the company meet this requirement in the AWS Cloud?","A. Launch an Amazon EC2 instance with default tenancy.
B. Launch an Amazon EC2 instance on a Dedicated Host.
C. Create an On-Demand Capacity Reservation.
D. Purchase Dedicated Reserved Instances.",B. Launch an Amazon EC2 instance on a Dedicated Host.,"Amazon EC2 Dedicated Hosts allow you to use your eligible software licenses from vendors such as Microsoft and Oracle on Amazon EC2, so that you get the flexibility and cost effectiveness of using your own licenses, but with the resiliency, simplicity and elasticity of AWS. An Amazon EC2 Dedicated Host is a physical server fully dedicated for your use, so you can help address corporate compliance requirements.",https://aws.amazon.com/ec2/dedicated-hosts/
245,"A company has a complex AWS architecture. The company needs assistance from a dedicated technical professional who can suggest strategies regarding incidents, trade-offs, support, and risk management. Which AWS Support plan will provide the required support?","A. AWS Business Support
B. AWS Enterprise Support
C. AWS Developer Support
D. AWS Basic Support",B. AWS Enterprise Support,"1. a complex AWS architecture. 2. needs assistance from a dedicated technical professional who can suggest strategies regarding incidents, trade-offs, support, and risk management.",https://aws.amazon.com/premiumsupport/plans/
246,Which of the following is an advantage that the AWS Cloud provides to users?,"A. Users eliminate the need to guess about infrastructure capacity requirements.
B. Users decrease their variable costs by maintaining sole ownership of IT hardware.
C. Users maintain control of underlying IT infrastructure hardware.
D. Users maintain control of operating systems for managed services.",A. Users eliminate the need to guess about infrastructure capacity requirements.,"Stop guessing capacity – Eliminate guessing on your infrastructure capacity needs. When you make a capacity decision prior to deploying an application, you often end up either sitting on expensive idle resources or dealing with limited capacity. With cloud computing, these problems go away. You can access as much or as little capacity as you need, and scale up and down as required with only a few minutes’ notice.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/six-advantages-of-cloud-computing.html
247,Which AWS services can use AWS WAF to protect against common web exploitations? (Choose two.),"A. Amazon Route 53
B. Amazon CloudFront
C. AWS Transfer Family
D. AWS Site-to-Site VPN
E. Amazon API Gateway","B. Amazon CloudFront. 
E. Amazon API Gateway","AWS WAF can be deployed on Amazon CloudFront, the Application Load Balancer (ALB), Amazon API Gateway, and AWS AppSync. As part of Amazon CloudFront it can be part of your Content Distribution Network (CDN) protecting your resources and content at the Edge locations. As part of the Application Load Balancer it can protect your origin web servers running behind the ALBs. As part of Amazon API Gateway, it can help secure and protect your REST APIs. As part of AWS AppSync, it can help secure and protect your GraphQL APIs.","https://aws.amazon.com/waf/faqs/#:~:text=What%20services%20does%20AWS%20WAF,content%20at%20the%20Edge%20locations."
248,Which controls are shared under the AWS shared responsibility model? (Choose two.),"A. Awareness and training
B. Patching of Amazon RDS
C. Configuration management
D. Physical and environmental controls
E. Service and communications protection or security","A. Awareness and training. 
C. Configuration management","Shared Controls – Controls which apply to both the infrastructure layer and customer layers, but in completely separate contexts or perspectives. In a shared control, AWS provides the requirements for the infrastructure and the customer must provide their own control implementation within their use of AWS services. Examples include: Patch Management – AWS is responsible for patching and fixing flaws within the infrastructure, but customers are responsible for patching their guest OS and applications. Configuration Management – AWS maintains the configuration of its infrastructure devices, but a customer is responsible for configuring their own guest operating systems, databases, and applications. Awareness & Training - AWS trains AWS employees, but a customer must train their own employees.",https://aws.amazon.com/compliance/shared-responsibility-model/?nc1=h_ls
249,A company manages global applications that require static IP addresses. Which AWS service would enable the company to improve the availability and performance of its applications?,"A. Amazon CloudFront
B. AWS Global Accelerator
C. Amazon S3 Transfer Acceleration
D. Amazon API Gateway",B. AWS Global Accelerator,"AWS Global Accelerator is a service that improves the availability and performance of applications by utilizing the AWS global network to direct traffic to the optimal AWS endpoint based on the client´s location and health of the endpoints. It provides static IP addresses that act as Anycast IP addresses, ensuring that clients are always directed to the nearest healthy endpoint. This helps to reduce latency, improve application availability, and enhance the global performance of the applications.","https://aws.amazon.com/global-accelerator/faqs/#:~:text=A%3A%20AWS%20Global%20Accelerator%20provides,AWS%20Regions%2C%20to%20improve%20redundancy"
250,Which of the following are AWS compute services? (Choose two.),"A. Amazon Lightsail
B. AWS Systems Manager
C. AWS CloudFormation
D. AWS Batch
E. Amazon Inspector","A. Amazon Lightsail. 
D. AWS Batch","A. Amazon Lightsail is a simplified compute service that offers virtual private servers (VPS) with pre-configured operating systems and applications. It is designed for easy setup and is suitable for small to medium workloads. D. AWS Batch is a fully-managed service that enables developers, scientists, and engineers to easily and efficiently run batch computing workloads of any scale on AWS. It dynamically provisions the optimal quantity and type of compute resources (e.g., CPU or memory optimized instances) based on the volume and specific resource requirements of the batch jobs submitted.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/compute-services.html
251,A company needs to report on events that involve the specific AWS services that the company uses. Which AWS service or resource can the company use with Amazon CloudWatch to meet this requirement?,"A. Amazon Inspector
B. AWS Personal Health Dashboard
C. AWS Trusted Advisor
D. AWS CloudTrail logs",D. AWS CloudTrail logs,AWS CloudTrail logs provide a record of all the AWS Management Console sign-in events and API calls made in the AWS account. CloudTrail logs can be used to report on events that involve specific AWS services that a company uses. The company can use CloudTrail logs with Amazon CloudWatch to monitor and alert on specific activities that occur within their AWS environment.,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudtrail-log-file-examples.html
252,A company with AWS Enterprise Support needs help understanding its monthly AWS bill and wants to implement billing best practices. Which AWS tool or resource is available to accomplish these goals?,"A. Resource tagging
B. AWS Concierge Support team
C. AWS Abuse team
D. AWS Support",B. AWS Concierge Support team,"AWS Concierge Support is a benefit that comes with AWS Enterprise Support. It offers personalized, white-glove assistance to help enterprise customers with their billing inquiries, cost optimization, and other AWS-related questions and best practices. The AWS Concierge Support team provides proactive assistance, helping customers understand their monthly AWS bill and offering guidance on billing best practices to optimize costs.",https://aws.amazon.com/premiumsupport/plans/enterprise/
253,Which of the following is an AWS key-value database offering consistent single-digit millisecond performance at any scale?,"A. Amazon RDS
B. Amazon Aurora
C. Amazon DynamoDB
D. Amazon Redshift",C. Amazon DynamoDB,"Amazon DynamoDB is a fully managed, highly scalable key-value database service that delivers consistent single-digit millisecond performance at any scale. It allows you to store and retrieve any amount of data, and serves any level of request traffic. DynamoDB automatically spreads the data and traffic for a table over a sufficient number of servers to handle the request capacity specified by the customer and the amount of data stored, while maintaining consistent and fast performance. Amazon RDS, Amazon Aurora, and Amazon Redshift are also AWS services but they are not key-value database services, they are relational database services, a postgres-compatible relational database service, and a data warehousing service respectively.",https://aws.amazon.com/dynamodb/
254,A company is developing a new Node.js application. The application must have a scalable NoSQL database to meet increasing demand as the popularity of the application grows. Which AWS service will meet the requirements for the database?,"A. Amazon Aurora Serverless
B. Amazon ElastiCache
C. Amazon DynamoDB
D. Amazon Redshift",C. Amazon DynamoDB,"Amazon DynamoDB is a fully managed NoSQL database service provided by AWS. It is designed to be highly scalable and can automatically adjust its capacity to handle the changing demand of applications. DynamoDB provides consistent single-digit millisecond latency at any scale, making it well-suited for applications that require low-latency access to data even with increasing popularity and demand. Additionally, DynamoDB automatically replicates data across multiple Availability Zones to ensure high availability and durability.",https://aws.amazon.com/dynamodb/
255,"A company wants to set up an entire development and continuous delivery toolchain for coding, building, testing, and deploying code. Which AWS service will meet these requirements?","A. Amazon CodeGuru
B. AWS CodeStar
C. AWS CodeCommit
D. AWS CodeDeploy",B. AWS CodeStar,"AWS CodeStar is a fully managed service that enables you to quickly develop, build, and deploy applications on AWS. It provides a pre-configured continuous delivery toolchain with integrations for various AWS services like AWS CodeCommit for source code repositories, AWS CodeBuild for building code, AWS CodePipeline for continuous delivery, and AWS CodeDeploy for automated deployments. With AWS CodeStar, you can set up an entire development and continuous delivery toolchain for coding, building, testing, and deploying code with ease.",https://docs.aws.amazon.com/codestar/latest/userguide/welcome.html
256,Which service enables customers to audit API calls in their AWS accounts?,"A. AWS CloudTrail
B. AWS Trusted Advisor
C. Amazon Inspector
D. AWS X-Ray",A. AWS CloudTrail,"You can use CloudTrail to audit API calls made by services that are integrated with ACM. For more information about using CloudTrail, see the AWS CloudTrail User Guide. The following examples show the types of logs that can be generated depending on the AWS resources on which you provision the ACM certificate.",https://docs.aws.amazon.com/acm/latest/userguide/ct-related.html
257,A company is moving its office and must establish an encrypted connection to AWS. Which AWS service will help meet this requirement?,"A. AWS VPN
B. Amazon Route 53
C. Amazon API Gateway
D. Amazon Connect",A. AWS VPN,AWS Client VPN uses the secure TLS VPN tunnel protocol to encrypt the traffic. A single VPN tunnel terminates at each Client VPN endpoint and provides users access to all AWS and on-premises resources.,https://aws.amazon.com/vpn/features/
258,A company needs steady and predictable performance from its Amazon EC2 instances at the lowest possible cost. The company also needs the ability to scale resources to ensure that it has the right resources available at the right time. Which AWS service or resource will meet these requirements?,"A. Amazon CloudWatch
B. Application Load Balancer
C. AWS Batch
D. Amazon EC2 Auto Scaling",D. Amazon EC2 Auto Scaling,"Amazon EC2 Auto Scaling is a service that allows you to automatically adjust the number of Amazon EC2 instances in your fleet based on demand. It helps you maintain steady and predictable performance by automatically scaling the number of instances up or down based on configured policies. When there is increased demand, EC2 Auto Scaling can add more instances, and when demand decreases, it can remove instances to optimize costs. This way, you can ensure you have the right resources available at the right time without incurring unnecessary expenses. EC2 Auto Scaling is a powerful tool for optimizing performance and cost in dynamic and variable workloads.",https://aws.amazon.com/autoscaling/
259,Which action will provide documentation to help a company evaluate whether its use of the AWS Cloud is compliant with local regulatory standards?,"A. Running Amazon GuardDuty
B. Using AWS Artifact
C. Creating an AWS Support ticket
D. Evaluating AWS CloudTrail logs",B. Using AWS Artifact,"AWS Artifact is your go-to, central resource for compliance-related information that matters to you. It provides on-demand access to security and compliance reports from AWS and ISVs who sell their products on AWS Marketplace.",https://aws.amazon.com/artifact/
260,A company wants a cost-effective option when running its applications in an Amazon EC2 instance for short time periods. The applications can be interrupted. Which EC2 instance type will meet these requirements?,"A. Spot Instances
B. On-Demand Instances
C. Reserved Instances
D. Dedicated Instances",A. Spot Instances,"Spot Instances are a cost-effective choice if you can be flexible about when your applications run and if your applications can be interrupted. For example, Spot Instances are well-suited for data analysis, batch jobs, background processing, and optional tasks.",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-spot-instances.html
261,A retail company is building a new mobile app. The company is evaluating whether to build the app at an on-premises data center or in the AWS Cloud. Which of the following are benefits of building this app in the AWS Cloud? (Choose two.),"A. A large, upfront capital expense and low variable expenses
B. Increased speed for trying out new projects
C. Complete control over the physical security of the infrastructure
D. Flexibility to scale up in minutes as the application becomes popular
E. Ability to pick the specific data centers that will host the application servers","B. Increased speed for trying out new projects. 
D. Flexibility to scale up in minutes as the application becomes popular","B. Increased speed for trying out new projects: In the AWS Cloud, you can quickly provision the necessary resources and start working on new projects without the need to procure physical hardware or wait for setup time, enabling faster experimentation and development. D. Flexibility to scale up in minutes as the application becomes popular: AWS offers the ability to scale up or down resources based on demand, allowing you to easily handle increases in user traffic or demand for your application without the need to worry about hardware limitations or capacity planning. This scalability helps ensure a smooth experience for users even during peak times.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/six-advantages-of-cloud-computing.html
262,"A developer is working on enhancing applications at AWS. The developer needs a service that can securely host GitHub-based code, repositories, and version controls. Which AWS service should the developer use?","A. AWS CodeStar
B. Amazon CodeGuru
C. AWS CodeCommit
D. AWS CodePipeline",C. AWS CodeCommit,"AWS CodeCommit is a secure, highly scalable, fully managed source control service that hosts private Git repositories.",https://aws.amazon.com/codecommit/
263,What is an AWS Region?,"A. A broad set of global, cloud-based products that include compute, storage, and databases
B. A physical location around the world where data centers are clustered
C. One or more discrete data centers with redundant power, networking, and connectivity
D. A service that developers use to build applications that deliver latencies of single-digit milliseconds to users",B. A physical location around the world where data centers are clustered,"An AWS (Amazon Web Services) Region is a physical location around the world where data centers are clustered. AWS operates in multiple geographic regions around the world, each of which comprises multiple Availability Zones. Each region is completely independent and designed to be isolated from the others. This means that each region is entirely self-contained, with its own infrastructure, security, and availability zones. By using multiple regions, customers can choose the location that best meets their needs in terms of latency, compliance, and other factors.",https://aws.amazon.com/about-aws/global-infrastructure/regions_az/?nc1=h_ls
264,"Which AWS benefit enables users to deploy cloud infrastructure that consists of multiple geographic regions connected by a network with low latency, high throughput, and redundancy?","A. Economies of scale
B. Security
C. Elasticity
D. Global reach",D. Global reach,"Global reach is an AWS benefit that allows users to deploy cloud infrastructure across multiple geographic regions connected by a network with low latency, high throughput, and redundancy. AWS has a vast global network of data centers and edge locations that enable users to deploy resources closer to end-users and customers, reducing latency and improving the performance of applications and services worldwide. This global infrastructure also provides redundancy and high availability, ensuring that users can access their resources and services even in the event of failures or outages in a specific region.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/global-infrastructure.html
265,A company is considering a migration from on premises to the AWS Cloud. The company´s IT team needs to offload support of the workload. What should the IT team do to accomplish this goal?,"A. Use AWS Managed Services to provision, run, and support the company infrastructure.
B. Build hardware refreshes into the operational calendar to ensure availability.
C. Use Amazon Elastic Container Service (Amazon ECS) on Amazon EC2 instances.
D. Overprovision compute capacity for seasonal events and traffic spikes to prevent downtime.","A. Use AWS Managed Services to provision, run, and support the company infrastructure.","The IT team should use AWS Managed Services to provision, run, and support the company infrastructure. AWS Managed Services provide fully managed, highly available, and scalable infrastructure services. These services are designed to offload the operational responsibilities of provisioning, running, and scaling the infrastructure. This will allow the IT team to focus on higher-value tasks such as application development, while AWS takes care of the underlying infrastructure. Managed services can include Amazon RDS, Amazon Elasticsearch Service, Amazon DynamoDB, Amazon SNS and many others.",https://docs.aws.amazon.com/managedservices/latest/userguide/what-is-ams.html
266,What is a benefit of using AWS serverless computing?,"A. Application deployment and management are not required.
B. Application security will be fully managed by AWS.
C. Monitoring and logging are not needed.
D. Management of infrastructure is offloaded to AWS.",D. Management of infrastructure is offloaded to AWS.,"One of the primary benefits of using AWS serverless computing is that the management of infrastructure is offloaded to AWS. This means that the customer does not need to worry about provisioning or managing servers or other infrastructure resources. Instead, the focus can be on building and deploying applications. AWS manages the underlying infrastructure, including servers, storage, and networking, and provides automatic scaling and availability.",https://aws.amazon.com/serverless/
